file_name,experiment_time,experiment_fitness
../gymjam_results/2020_04_28_experiments/results/results_e15_1.txt,66446,52.629687013129114
../gymjam_results/2020_04_28_experiments/results/results_e15_10.txt,17096,48.02064372648772
../gymjam_results/2020_04_28_experiments/results/results_e15_11.txt,72036,42.534546105328474
../gymjam_results/2020_04_28_experiments/results/results_e15_12.txt,30552,40.0803592161638
../gymjam_results/2020_04_28_experiments/results/results_e15_13.txt,23545,43.53758495356155
../gymjam_results/2020_04_28_experiments/results/results_e15_14.txt,61664,47.16522623876193
../gymjam_results/2020_04_28_experiments/results/results_e15_15.txt,94882,42.88486746387221
../gymjam_results/2020_04_28_experiments/results/results_e15_16.txt,78739,41.443978361963985
../gymjam_results/2020_04_28_experiments/results/results_e15_17.txt,76820,54.08627424202581
../gymjam_results/2020_04_28_experiments/results/results_e15_18.txt,66296,45.04214044186125
../gymjam_results/2020_04_28_experiments/results/results_e15_19.txt,49034,44.834826465832606
../gymjam_results/2020_04_28_experiments/results/results_e15_2.txt,61395,58.51196249871069
../gymjam_results/2020_04_28_experiments/results/results_e15_20.txt,83060,45.59024367689477
../gymjam_results/2020_04_28_experiments/results/results_e15_3.txt,5312,56.976270365248524
../gymjam_results/2020_04_28_experiments/results/results_e15_4.txt,97924,55.63273064827263
../gymjam_results/2020_04_28_experiments/results/results_e15_5.txt,26703,47.335572758119895
../gymjam_results/2020_04_28_experiments/results/results_e15_6.txt,34953,34.7803516923172
../gymjam_results/2020_04_28_experiments/results/results_e15_7.txt,22994,45.4163443546926
../gymjam_results/2020_04_28_experiments/results/results_e15_8.txt,54223,43.562087584495515
../gymjam_results/2020_04_28_experiments/results/results_e15_9.txt,64212,59.908827665911616
